Woman assaulted,Edinburgh	Assault	8	55.9383831	-3.197315	Warrender Park Rd
Woman assaulted, Edinburgh	 Woman assaulted	11	55.9500811	-3.1882366	The Royal Mile
Woman assaulted, Edinburgh	 Woman assaulted	15	55.9669366	-3.171614	Halmyre St
Woman assaulted, Edinburgh	 Woman assaulted	13	55.9365649	-3.244397	Stevenson Rd
Woman assaulted, Edinburgh	 Woman assaulted	15	55.9733542	-3.2058914	Denham Green Ave
Woman dies on Scottish Borders road	 None	9	55.953252	-3.188267	Waterloo Pl
Young drivers roadshows - Borders	 None	15	55.953252	-3.188267	Waterloo Pl
Young driver saftey event	 None	16	55.953252	-3.188267	Waterloo Pl
Young girl injured in road collision - Edinburgh	Collision	15	55.9641429	-3.2490428	Groathill Rd N
Youths charged, Edinburgh	 Youths charged	9	55.9455156	-3.0916219	Milton Rd East
Youth charged in connection with fire	 None	9	55.953252	-3.188267	Waterloo Pl
Youth diversionary project launched, Borders	 Youth diversionary project launched	8	55.5530841	-2.8354436	Curror St
Youth opportunity event, West Lothian	 Youth opportunity event	12	55.8522929	-3.5686917	Polbeth Terrace
